REF_DATE,City,Province,Housing_Type,PRICE_INDEX,city_size_type,pop_2016,city_size,pop_density,Year,PRICE_INDEX_P
2017-01-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,99.0
2017-02-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,100.0
2017-03-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,100.0
2017-04-01,Toronto,Ontario,House only,102,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,102.0
2017-05-01,Toronto,Ontario,House only,103,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,103.0
2017-06-01,Toronto,Ontario,House only,103,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,103.0
2017-07-01,Toronto,Ontario,House only,103,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,103.0
2017-08-01,Toronto,Ontario,House only,103,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,103.0
2017-09-01,Toronto,Ontario,House only,103,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,103.0
2017-10-01,Toronto,Ontario,House only,103,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,103.0
2017-11-01,Toronto,Ontario,House only,103,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,103.0
2017-12-01,Toronto,Ontario,House only,103,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2017,103.0
2018-01-01,Toronto,Ontario,House only,103,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,103.0
2018-02-01,Toronto,Ontario,House only,102,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,102.0
2018-03-01,Toronto,Ontario,House only,101,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,101.0
2018-04-01,Toronto,Ontario,House only,101,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,101.0
2018-05-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,100.0
2018-06-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,100.0
2018-07-01,Toronto,Ontario,House only,101,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,101.0
2018-08-01,Toronto,Ontario,House only,101,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,101.0
2018-09-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,100.0
2018-10-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,100.0
2018-11-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,100.0
2018-12-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2018,100.0
2019-01-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,100.0
2019-02-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,100.0
2019-03-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,100.0
2019-04-01,Toronto,Ontario,House only,100,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,100.0
2019-05-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,99.0
2019-06-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,99.0
2019-07-01,Toronto,Ontario,House only,98,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,98.0
2019-08-01,Toronto,Ontario,House only,98,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,98.0
2019-09-01,Toronto,Ontario,House only,98,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,98.0
2019-10-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,99.0
2019-11-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,99.0
2019-12-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2019,99.0
2020-01-01,Toronto,Ontario,House only,98,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2020,103.94979419330777
2020-02-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2020,103.94979419330777
2020-03-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2020,103.94979419330777
2020-04-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2020,103.94979419330777
2020-05-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2020,103.94979419330777
2020-06-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2020,103.94979419330777
2020-07-01,Toronto,Ontario,House only,99,"Large urban population centre (100,000 or more)",5429524.0,1792.99,3028.2,2020,103.94979419330777
2015-02-01,Hamilton,Ontario,House only,92,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2015,92.0
2015-03-01,Hamilton,Ontario,House only,93,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2015,93.0
2015-04-01,Hamilton,Ontario,House only,93,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2015,93.0
2015-05-01,Hamilton,Ontario,House only,93,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2015,93.0
2015-06-01,Hamilton,Ontario,House only,93,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2015,93.0
2015-07-01,Hamilton,Ontario,House only,94,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2015,94.0
2015-08-01,Hamilton,Ontario,House only,95,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2015,95.0
2015-09-01,Hamilton,Ontario,House only,95,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2015,95.0
2015-10-01,Hamilton,Ontario,House only,95,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2015,95.0
2015-11-01,Hamilton,Ontario,House only,96,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2015,96.0
2015-12-01,Hamilton,Ontario,House only,96,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2015,96.0
2016-01-01,Hamilton,Ontario,House only,96,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,96.0
2016-02-01,Hamilton,Ontario,House only,96,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,96.0
2016-03-01,Hamilton,Ontario,House only,96,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,96.0
2016-04-01,Hamilton,Ontario,House only,96,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,96.0
2016-05-01,Hamilton,Ontario,House only,97,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,97.0
2016-06-01,Hamilton,Ontario,House only,97,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,97.0
2016-07-01,Hamilton,Ontario,House only,98,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,98.0
2016-08-01,Hamilton,Ontario,House only,98,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,98.0
2016-09-01,Hamilton,Ontario,House only,98,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,98.0
2016-10-01,Hamilton,Ontario,House only,98,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,98.0
2016-11-01,Hamilton,Ontario,House only,99,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,99.0
2016-12-01,Hamilton,Ontario,House only,100,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2016,100.0
2017-01-01,Hamilton,Ontario,House only,101,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,101.0
2017-02-01,Hamilton,Ontario,House only,102,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,102.0
2017-03-01,Hamilton,Ontario,House only,102,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,102.0
2017-04-01,Hamilton,Ontario,House only,102,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,102.0
2017-05-01,Hamilton,Ontario,House only,102,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,102.0
2017-06-01,Hamilton,Ontario,House only,102,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,102.0
2017-07-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,104.0
2017-08-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,104.0
2017-09-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,104.0
2017-10-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,104.0
2017-11-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,104.0
2017-12-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2017,104.0
2018-01-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,104.0
2018-02-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,104.0
2018-03-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,104.0
2018-04-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,104.0
2018-05-01,Hamilton,Ontario,House only,105,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,105.0
2018-06-01,Hamilton,Ontario,House only,105,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,105.0
2018-07-01,Hamilton,Ontario,House only,105,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,105.0
2018-08-01,Hamilton,Ontario,House only,105,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,105.0
2018-09-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,104.0
2018-10-01,Hamilton,Ontario,House only,105,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,105.0
2018-11-01,Hamilton,Ontario,House only,105,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,105.0
2018-12-01,Hamilton,Ontario,House only,105,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2018,105.0
2019-01-01,Hamilton,Ontario,House only,105,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,105.0
2019-02-01,Hamilton,Ontario,House only,105,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,105.0
2019-03-01,Hamilton,Ontario,House only,104,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,104.0
2019-04-01,Hamilton,Ontario,House only,105,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,105.0
2019-05-01,Hamilton,Ontario,House only,105,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,105.0
2019-06-01,Hamilton,Ontario,House only,106,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,106.0
2019-07-01,Hamilton,Ontario,House only,106,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,106.0
2019-08-01,Hamilton,Ontario,House only,106,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,106.0
2019-09-01,Hamilton,Ontario,House only,106,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,106.0
2019-10-01,Hamilton,Ontario,House only,106,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,106.0
2019-11-01,Hamilton,Ontario,House only,106,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,106.0
2019-12-01,Hamilton,Ontario,House only,106,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2019,106.0
2020-01-01,Hamilton,Ontario,House only,106,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,104.06955275991459
2020-02-01,Hamilton,Ontario,House only,106,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,104.06955275991459
2020-03-01,Hamilton,Ontario,House only,107,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,104.06955275991459
2020-04-01,Hamilton,Ontario,House only,107,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,104.06955275991459
2020-05-01,Hamilton,Ontario,House only,107,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,104.06955275991459
2020-06-01,Hamilton,Ontario,House only,107,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,104.06955275991459
2020-07-01,Hamilton,Ontario,House only,108,"Large urban population centre (100,000 or more)",693645.0,351.67,1972.4,2020,104.06955275991459
2015-02-01,London,Ontario,House only,96,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2015,96.0
2015-03-01,London,Ontario,House only,95,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2015,95.0
2015-04-01,London,Ontario,House only,95,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2015,95.0
2015-05-01,London,Ontario,House only,95,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2015,95.0
2015-06-01,London,Ontario,House only,95,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2015,95.0
2015-07-01,London,Ontario,House only,95,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2015,95.0
2015-08-01,London,Ontario,House only,96,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2015,96.0
2015-09-01,London,Ontario,House only,96,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2015,96.0
2015-10-01,London,Ontario,House only,96,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2015,96.0
2015-11-01,London,Ontario,House only,96,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2015,96.0
2015-12-01,London,Ontario,House only,96,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2015,96.0
2016-01-01,London,Ontario,House only,96,"Large urban population centre (100,000 or more)",383437.0,232.48,1649.3,2016,96.0
